Ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,entrez,Gene stable ID,Gene name,Gene type,Gene description,Chromosome/scaffold name,Gene start (bp),Gene end (bp)
ENSMUSG00000000804,519.350022170193,0.393546188119166,0.190630772798767,2.06444207480919,0.038975820674008,0.198954048141524,Usp32,237898,ENSMUSG00000000811,Txnrd3,protein_coding,thioredoxin reductase 3 [Source:MGI Symbol;Acc:MGI:2386711],6,89620970,89652511
ENSMUSG00000000811,95.4290799228108,-0.166042432582758,0.212449726617135,-0.781561055533815,0.434472581734988,0.712541182460537,Txnrd3,232223,ENSMUSG00000000823,Zfp512b,protein_coding,zinc finger protein 512B [Source:MGI Symbol;Acc:MGI:2685478],2,181223896,181234596
ENSMUSG00000000823,430.744368266849,0.09569860850945,0.199352706917632,0.480046697078413,0.631194188743865,0.8372946368081,Zfp512b,269401,ENSMUSG00000000826,Dnajc5,protein_coding,DnaJ heat shock protein family (Hsp40) member C5 [Source:MGI Symbol;Acc:MGI:892995],2,181162278,181196926
ENSMUSG00000000826,930.055920345713,0.217709364009549,0.109060596075921,1.99622385942209,0.045909561504351,0.219245753837311,Dnajc5,13002,ENSMUSG00000000827,Tpd52l2,protein_coding,tumor protein D52-like 2 [Source:MGI Symbol;Acc:MGI:1913564],2,181138935,181159759
ENSMUSG00000000827,318.727556205263,0.164267572019625,0.181808052549565,0.903521982200658,0.366248926950204,0.658100205239767,Tpd52l2,66314,ENSMUSG00000000838,Fmr1,protein_coding,FMRP translational regulator 1 [Source:MGI Symbol;Acc:MGI:95564],X,67722147,67761569
ENSMUSG00000000838,398.187334908214,-0.066142638570306,0.141404748578325,-0.467754012756295,0.639960510504161,0.842596347919605,Fmr1,14265,ENSMUSG00000000861,Bcl11a,protein_coding,B cell CLL/lymphoma 11A (zinc finger protein) [Source:MGI Symbol;Acc:MGI:106190],11,24028056,24124123
ENSMUSG00000000861,6.76580621153896,0.415271828390328,0.868988385660107,0.477879607188163,0.632735896676629,0.837972129303601,Bcl11a,14025,ENSMUSG00000000876,Pxmp4,protein_coding,peroxisomal membrane protein 4 [Source:MGI Symbol;Acc:MGI:1891701],2,154427678,154445628
ENSMUSG00000000876,1156.26985247352,0.015089496485173,0.160877727782829,0.093794813571349,0.925272151693801,0.974574235807616,Pxmp4,59038,ENSMUSG00000000881,Dlg3,protein_coding,discs large MAGUK scaffold protein 3 [Source:MGI Symbol;Acc:MGI:1888986],X,99811328,99862016
ENSMUSG00000000881,252.153996362977,-0.046076874281988,0.152054251047933,-0.303029175208413,0.761867627677789,0.906374731393692,Dlg3,53310,ENSMUSG00000000884,Gnb1l,protein_coding,"guanine nucleotide binding protein (G protein), beta polypeptide 1-like [Source:MGI Symbol;Acc:MGI:1338057]",16,18317463,18385429
ENSMUSG00000000884,14.9499136462002,0.292986733008385,0.522701287828231,0.560524222593203,0.575121922378494,0.802769421271421,Gnb1l,13972,ENSMUSG00000000901,Mmp11,protein_coding,matrix metallopeptidase 11 [Source:MGI Symbol;Acc:MGI:97008],10,75759056,75772330
ENSMUSG00000000901,11.2469808755602,-1.52685526896386,0.647580478516589,-2.35778458371912,0.018384357804543,0.124469823818579,Mmp11,17385,ENSMUSG00000000902,Smarcb1,protein_coding,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:MGI Symbol;Acc:MGI:1328366]",10,75732603,75757451
ENSMUSG00000000902,219.711421338427,-0.16247386875045,0.137311375932052,-1.18325133403986,0.236709553769607,0.528703033630538,Smarcb1,20587,ENSMUSG00000000915,Hip1r,protein_coding,huntingtin interacting protein 1 related [Source:MGI Symbol;Acc:MGI:1352504],5,124111691,124143621
ENSMUSG00000000915,239.79187791207,0.085779320524067,0.307561955589028,0.278900946509416,0.780320842142971,0.91579134384673,Hip1r,29816,ENSMUSG00000000916,Nsun5,protein_coding,"NOL1/NOP2/Sun domain family, member 5 [Source:MGI Symbol;Acc:MGI:2140844]",5,135398807,135405659
ENSMUSG00000000916,92.5049502966939,0.176102028757674,0.239964350509004,0.733867461496394,0.463029519947316,0.732909583002324,Nsun5,100609,ENSMUSG00000000934,Top1mt,protein_coding,"DNA topoisomerase 1, mitochondrial [Source:MGI Symbol;Acc:MGI:1920210]",15,75528884,75550649
ENSMUSG00000000934,232.48305009385,-0.157435305387402,0.134443840873902,-1.17101166080984,0.241594090047423,0.534135345991693,Top1mt,72960,ENSMUSG00000000948,Gm38393,protein_coding,"predicted gene, 38393 [Source:MGI Symbol;Acc:MGI:5613898]",7,59623897,59654812
ENSMUSG00000000948,14.2889703663758,0.29564194461409,0.577932940853228,0.511550603392879,0.608965564104132,0.823987009030785,NA,NA,ENSMUSG00000000957,Mmp14,protein_coding,matrix metallopeptidase 14 (membrane-inserted) [Source:MGI Symbol;Acc:MGI:101900],14,54669069,54682821
ENSMUSG00000000957,589.643502230459,-0.866825560218987,0.17893693990359,-4.84430750121259,1.27054030841979E-06,5.58092026090024E-05,Mmp14,17387,ENSMUSG00000000958,Slc7a7,protein_coding,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 7 [Source:MGI Symbol;Acc:MGI:1337120]",14,54606899,54655237
ENSMUSG00000000958,51.9215775119419,-0.231479391346714,0.253313273306282,-0.913806798694008,0.360818373395317,0.652372668626548,Slc7a7,20540,ENSMUSG00000000959,Oxa1l,protein_coding,oxidase assembly 1-like [Source:MGI Symbol;Acc:MGI:1916339],14,54598291,54607130
ENSMUSG00000000959,429.883657213858,-0.006744116714286,0.139625013139595,-0.048301637096665,0.961475849864031,0.988040474009375,Oxa1l,69089,ENSMUSG00000000976,Heatr6,protein_coding,HEAT repeat containing 6 [Source:MGI Symbol;Acc:MGI:1919790],11,83644522,83674580
ENSMUSG00000000976,213.063755630375,-0.050495080562008,0.195086968743486,-0.258833692928009,0.795763560293269,0.921945473668962,Heatr6,217026,ENSMUSG00000001016,Ilf2,protein_coding,interleukin enhancer binding factor 2 [Source:MGI Symbol;Acc:MGI:1915031],3,90383433,90395686
ENSMUSG00000001016,229.924689173235,-0.025130928773576,0.115755223531996,-0.2171040580871,0.828127251494581,0.937279723415421,Ilf2,67781,ENSMUSG00000001017,Chtop,protein_coding,chromatin target of PRMT1 [Source:MGI Symbol;Acc:MGI:1913761],3,90406263,90416805
ENSMUSG00000001017,746.136912165129,-0.039889064071361,0.067899905910784,-0.58746862070432,0.556889019152965,0.792915856798708,Chtop,66511,ENSMUSG00000001018,Snapin,protein_coding,SNAP-associated protein [Source:MGI Symbol;Acc:MGI:1333745],3,90395333,90398340
ENSMUSG00000001018,207.865479885112,0.295425513695817,0.128831973475782,2.29310710474641,0.021841839456499,0.138306091916667,Snapin,20615,ENSMUSG00000001020,S100a4,protein_coding,S100 calcium binding protein A4 [Source:MGI Symbol;Acc:MGI:1330282],3,90511078,90513352
ENSMUSG00000001020,7.31216580825342,-1.25334359800932,0.684839295530781,-1.83012804053237,0.067230794858168,0.269441236013337,S100a4,20198,ENSMUSG00000001025,S100a6,protein_coding,S100 calcium binding protein A6 (calcyclin) [Source:MGI Symbol;Acc:MGI:1339467],3,90520189,90531488
ENSMUSG00000001025,16.134150161059,-0.617953489569667,0.620268207161641,-0.996268198877116,0.319119850864506,0.615432471694222,S100a6,20200,ENSMUSG00000001029,Icam2,protein_coding,intercellular adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:96394],11,106268482,106278901
ENSMUSG00000001029,32.9537615599028,-0.189891847734501,0.391821524261779,-0.484638632582198,0.62793270455771,0.834926586888891,Icam2,15896,ENSMUSG00000001034,Mapk7,protein_coding,mitogen-activated protein kinase 7 [Source:MGI Symbol;Acc:MGI:1346347],11,61379638,61385232
ENSMUSG00000001034,31.8860209443748,-1.01032269576564,0.329788903683332,-3.06354363194634,0.002187323056571,0.028060997964877,Mapk7,23939,ENSMUSG00000001036,Epn2,protein_coding,epsin 2 [Source:MGI Symbol;Acc:MGI:1333766],11,61408075,61470513
ENSMUSG00000001036,156.66147308621,0.030608402126923,0.175302137726001,0.174603701494869,0.861391039895619,0.952089675739987,Epn2,13855,ENSMUSG00000001052,Sec24b,protein_coding,"Sec24 related gene family, member B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2139764]",3,129776408,129855202
ENSMUSG00000001052,310.265126170255,-0.031049162347031,0.143736385463707,-0.216014631555285,0.828976342476742,0.937485077190203,Sec24b,99683,ENSMUSG00000001053,N4bp3,protein_coding,NEDD4 binding protein 3 [Source:MGI Symbol;Acc:MGI:2442218],11,51533890,51541669
ENSMUSG00000001053,47.4404859026648,-0.485252864612257,0.257250012348755,-1.88630842106393,0.059253405147885,0.251971314753211,N4bp3,212706,ENSMUSG00000001054,Rmnd5b,protein_coding,required for meiotic nuclear division 5 homolog B [Source:MGI Symbol;Acc:MGI:1913339],11,51514498,51526723
ENSMUSG00000001054,124.339635864512,-0.24085806701288,0.155458100736852,-1.54934394458212,0.121299061192186,0.376318207442639,Rmnd5b,66089,ENSMUSG00000001056,Nhp2,protein_coding,NHP2 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1098547],11,51510562,51514541
ENSMUSG00000001056,151.904752037369,0.141028672241492,0.178882340508433,0.788387896986641,0.430469848035961,0.709005330212727,Nhp2,52530,ENSMUSG00000001062,Vps9d1,protein_coding,VPS9 domain containing 1 [Source:MGI Symbol;Acc:MGI:1914143],8,123969095,123981087
ENSMUSG00000001062,203.386057643453,-0.111775260446853,0.188480429130264,-0.593033775244654,0.553158548811821,0.790720832401198,Vps9d1,72325,ENSMUSG00000001065,Zfp276,protein_coding,zinc finger protein (C2H2 type) 276 [Source:MGI Symbol;Acc:MGI:1888495],8,123980934,123996484
ENSMUSG00000001065,234.507127054326,0.014440347499091,0.194105744884462,0.074394230359777,0.940696699589268,0.981253942785516,Zfp276,57247,ENSMUSG00000001082,Mfsd10,protein_coding,major facilitator superfamily domain containing 10 [Source:MGI Symbol;Acc:MGI:1915544],5,34790986,34794556
ENSMUSG00000001082,30.5862094139016,-0.010182799087311,0.362004852939276,-0.028128902153197,0.977559342604749,0.992618363428592,Mfsd10,68294,ENSMUSG00000001089,Luzp1,protein_coding,leucine zipper protein 1 [Source:MGI Symbol;Acc:MGI:107629],4,136197072,136282091
ENSMUSG00000001089,375.450127948797,-0.208190752722323,0.186970304761353,-1.11349635434384,0.265495313200432,0.561057709236168,Luzp1,269593,ENSMUSG00000001095,Slc13a2,protein_coding,"solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2 [Source:MGI Symbol;Acc:MGI:1276558]",11,78287913,78313043
ENSMUSG00000001095,21.0650020502141,0.063348757149068,0.486958421421065,0.13009069021581,0.896494675659566,0.965647348045971,Slc13a2,20500,ENSMUSG00000001098,Kctd10,protein_coding,potassium channel tetramerisation domain containing 10 [Source:MGI Symbol;Acc:MGI:2141207],5,114501628,114518569
ENSMUSG00000001098,217.102676770781,-0.307624397615582,0.129961687942572,-2.36703910579797,0.017931038058699,0.12285415835187,Kctd10,330171,ENSMUSG00000001100,Poldip2,protein_coding,"polymerase (DNA-directed), delta interacting protein 2 [Source:MGI Symbol;Acc:MGI:1915061]",11,78403019,78413562
ENSMUSG00000001100,840.263152343579,0.121144480514184,0.072075194786138,1.68080684171085,0.09280043930577,0.324634114097222,Poldip2,67811,ENSMUSG00000001103,Sebox,protein_coding,SEBOX homeobox [Source:MGI Symbol;Acc:MGI:108012],11,78394273,78395907
ENSMUSG00000001103,8.86328302477258,1.07253612797291,0.59333364188409,1.80764421947682,0.070661891313858,0.278320908532499,Sebox,18292,ENSMUSG00000001105,Ift20,protein_coding,intraflagellar transport 20 [Source:MGI Symbol;Acc:MGI:1915585],11,78427187,78432563
ENSMUSG00000001105,409.986771483085,0.110195032860292,0.172276045966435,0.639642222121595,0.522405226187323,0.772113150241569,Ift20,55978,ENSMUSG00000001119,Col6a1,protein_coding,"collagen, type VI, alpha 1 [Source:MGI Symbol;Acc:MGI:88459]",10,76544626,76562002
ENSMUSG00000001119,140.4179476277,-0.444379178472629,0.231720912897905,-1.91773445441422,0.055144690597322,0.243249556541258,Col6a1,12833,ENSMUSG00000001120,Pcbp3,protein_coding,poly(rC) binding protein 3 [Source:MGI Symbol;Acc:MGI:1890470],10,76597691,76797721
ENSMUSG00000001120,9.64741943923974,0.260313122694284,0.559211067777815,0.465500662797523,0.641572962380623,0.843474487546484,Pcbp3,59093,ENSMUSG00000001123,Lgals9,protein_coding,"lectin, galactose binding, soluble 9 [Source:MGI Symbol;Acc:MGI:109496]",11,78853800,78875772
ENSMUSG00000001123,5925.73097270315,-0.109045088509683,0.104532448013673,-1.04316975811587,0.296869677156755,0.595802473465716,Lgals9,16859,ENSMUSG00000001127,Araf,protein_coding,"Araf proto-oncogene, serine/threonine kinase [Source:MGI Symbol;Acc:MGI:88065]",X,20664053,20726758
ENSMUSG00000001127,864.708460931887,-0.048793240445583,0.086588381551239,-0.563507939188239,0.573089055486189,0.801498485107844,Araf,11836,ENSMUSG00000001128,Cfp,protein_coding,complement factor properdin [Source:MGI Symbol;Acc:MGI:97545],X,20791693,20797794
ENSMUSG00000001128,275.592119264128,-0.94614343969483,0.260378743833383,-3.63371996410072,0.000279364066702,0.005610830231478,Cfp,18636,ENSMUSG00000001134,Uxt,protein_coding,ubiquitously expressed prefoldin like chaperone [Source:MGI Symbol;Acc:MGI:1277988],X,20807961,20828256
ENSMUSG00000001134,127.782435475192,0.404695139527677,0.220364227291354,1.83648291967376,0.066286265949304,0.267536292552944,Uxt,22294,ENSMUSG00000001138,Cnnm3,protein_coding,cyclin M3 [Source:MGI Symbol;Acc:MGI:2151055],1,36550948,36567318
ENSMUSG00000001138,245.184786025306,0.084966374866784,0.169119079992033,0.502405611896579,0.615382232294536,0.826960175625051,Cnnm3,94218,ENSMUSG00000001143,Lman2l,protein_coding,"lectin, mannose-binding 2-like [Source:MGI Symbol;Acc:MGI:2443010]",1,36458952,36484352
ENSMUSG00000001143,228.594224106202,0.008332292901575,0.168509000130178,0.049447168371648,0.96056293918522,0.988040474009375,Lman2l,214895,ENSMUSG00000001150,Mcm3ap,protein_coding,minichromosome maintenance complex component 3 associated protein [Source:MGI Symbol;Acc:MGI:1930089],10,76304761,76351691
ENSMUSG00000001150,339.456375181157,0.042677926751783,0.254651880953735,0.167593212317708,0.866903311457602,0.954071334359017,Mcm3ap,54387,ENSMUSG00000001151,Pcnt,protein_coding,pericentrin (kendrin) [Source:MGI Symbol;Acc:MGI:102722],10,76187097,76278620
ENSMUSG00000001151,234.107864554407,0.102019166937708,0.300307821171756,0.339715317901626,0.734070925079529,0.892470858662168,Pcnt,18541,ENSMUSG00000001155,Ftcd,protein_coding,formiminotransferase cyclodeaminase [Source:MGI Symbol;Acc:MGI:1339962],10,76411482,76426172
ENSMUSG00000001155,4140.08276920159,0.491726106617315,0.118031980079398,4.16604132444903,3.09934544089419E-05,0.0009066253377,Ftcd,14317,ENSMUSG00000001156,Mxd1,protein_coding,MAX dimerization protein 1 [Source:MGI Symbol;Acc:MGI:96908],6,86624024,86646143
ENSMUSG00000001156,88.5716534052434,0.245414576022738,0.233827243042245,1.04955510243261,0.293922708539366,0.593045472730334,Mxd1,17119,ENSMUSG00000001157,Gmcl1,protein_coding,"germ cell-less, spermatogenesis associated 1 [Source:MGI Symbol;Acc:MGI:1345156]",6,86668750,86710365
ENSMUSG00000001157,177.172557093667,0.04811616490609,0.128011376240068,0.3758741318104,0.707010472544185,0.878253426217449,Gmcl1,23885,ENSMUSG00000001158,Snrnp27,protein_coding,small nuclear ribonucleoprotein 27 (U4/U6.U5) [Source:MGI Symbol;Acc:MGI:1913868],6,86652133,86661504
ENSMUSG00000001158,198.793420982579,-0.011736124610728,0.187459037673251,-0.062606341931534,0.950079979195907,0.984534704353798,Snrnp27,66618,ENSMUSG00000001166,Oas1c,protein_coding,2'-5' oligoadenylate synthetase 1C [Source:MGI Symbol;Acc:MGI:2149633],5,120938259,120950579
ENSMUSG00000001166,16.5214209822285,0.844264393246461,0.456103121859648,1.85103840071118,0.064164028848332,0.263048052311464,Oas1c,114643,ENSMUSG00000001173,Ocrl,protein_coding,"OCRL, inositol polyphosphate-5-phosphatase [Source:MGI Symbol;Acc:MGI:109589]",X,47001264,47054745
ENSMUSG00000001173,106.613109896111,-0.133947195554286,0.183514985949738,-0.729897860172419,0.465452620391257,0.734363516996557,Ocrl,320634,ENSMUSG00000001175,Calm1,protein_coding,calmodulin 1 [Source:MGI Symbol;Acc:MGI:88251],12,100165694,100176073
ENSMUSG00000001175,2445.6964627824,0.236773265748982,0.141028329494458,1.67890569644936,0.093170424182877,0.325617169857099,Calm1,12313,ENSMUSG00000001211,Agpat3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:MGI Symbol;Acc:MGI:1336186],10,78105012,78188323
ENSMUSG00000001211,2540.69802446271,0.082905871145693,0.112659385299459,0.735898486622499,0.461792478338973,0.731940329822134,Agpat3,28169,ENSMUSG00000001227,Sema6b,protein_coding,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B [Source:MGI Symbol;Acc:MGI:1202889]",17,56430085,56447343
ENSMUSG00000001227,45.0986398124123,0.107708446849264,0.257680025262118,0.417993000193558,0.67595223505593,0.863338636154525,Sema6b,20359,ENSMUSG00000001228,Uhrf1,protein_coding,"ubiquitin-like, containing PHD and RING finger domains, 1 [Source:MGI Symbol;Acc:MGI:1338889]",17,56610321,56630486
ENSMUSG00000001228,8.17659087907626,-1.17213585405659,0.720289128765114,-1.62731298758616,0.103670640927813,0.345985151048242,Uhrf1,18140,ENSMUSG00000001229,Dpp9,protein_coding,dipeptidylpeptidase 9 [Source:MGI Symbol;Acc:MGI:2443967],17,56493807,56525905
ENSMUSG00000001229,799.734468087248,-0.354622668488271,0.100354312388142,-3.53370632561052,0.00040977611456,0.007608606296743,Dpp9,224897,ENSMUSG00000001240,Ramp2,protein_coding,receptor (calcitonin) activity modifying protein 2 [Source:MGI Symbol;Acc:MGI:1859650],11,101136854,101150372
ENSMUSG00000001240,72.7957898510281,-0.417084873308083,0.174311041255205,-2.39276221577633,0.016722074469544,0.117722363472575,Ramp2,54409,ENSMUSG00000001247,Lsr,protein_coding,lipolysis stimulated lipoprotein receptor [Source:MGI Symbol;Acc:MGI:1927471],7,30657195,30672889
ENSMUSG00000001247,1959.12681571863,-0.44805431054732,0.155914339324039,-2.87372099634866,0.004056671541618,0.044341833042688,Lsr,54135,ENSMUSG00000001248,Gramd1a,protein_coding,GRAM domain containing 1A [Source:MGI Symbol;Acc:MGI:105490],7,30829552,30855321
ENSMUSG00000001248,185.415512374986,-0.452045700273627,0.199178493357669,-2.2695507564759,0.023234854310862,0.143675023945933,Gramd1a,52857,ENSMUSG00000001249,Hpn,protein_coding,hepsin [Source:MGI Symbol;Acc:MGI:1196620],7,30798150,30814715
ENSMUSG00000001249,3366.87328380392,0.024985877224367,0.090525723681396,0.276008588589735,0.782541469635482,0.916724199749205,Hpn,15451,ENSMUSG00000001270,Ckb,protein_coding,"creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]",12,111635795,111638772
ENSMUSG00000001270,55.7767458805746,-0.554857561936587,0.215433130522531,-2.57554425631185,0.010008246446521,0.084030648093892,Ckb,12709,ENSMUSG00000001280,Sp1,protein_coding,trans-acting transcription factor 1 [Source:MGI Symbol;Acc:MGI:98372],15,102314578,102344839
ENSMUSG00000001280,773.522096429814,0.184924496897137,0.146972720694075,1.25822326771823,0.208311022410773,0.499464179430453,Sp1,20683,ENSMUSG00000001281,Itgb7,protein_coding,integrin beta 7 [Source:MGI Symbol;Acc:MGI:96616],15,102124430,102140379
ENSMUSG00000001281,33.682378258886,-0.269088315735902,0.496412006358747,-0.542066493737134,0.587772699823467,0.810591226854697,Itgb7,16421,ENSMUSG00000001285,Myg1,protein_coding,melanocyte proliferating gene 1 [Source:MGI Symbol;Acc:MGI:1929864],15,102240144,102246574
ENSMUSG00000001285,161.773232547296,-0.117320019596512,0.190170301055318,-0.616920828044463,0.537286948079311,0.781856571439696,Myg1,60315,ENSMUSG00000001288,Rarg,protein_coding,"retinoic acid receptor, gamma [Source:MGI Symbol;Acc:MGI:97858]",15,102143373,102165952
